insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
4/17/2019 13:43,MADRID,VALENCIA,6/1/2019 21:10,6/1/2019 23:03,AVE,33.65,Turista,Promo
4/15/2019 5:02,MADRID,BARCELONA,5/28/2019 12:30,5/28/2019 15:30,AVE,49.55,Turista,Promo
4/18/2019 18:31,SEVILLA,MADRID,5/2/2019 11:45,5/2/2019 14:17,AVE,60.3,Turista,Promo
4/15/2019 2:29,BARCELONA,MADRID,5/7/2019 9:03,5/7/2019 18:07,R. EXPRES,43.25,Turista,Adulto ida
4/19/2019 22:22,BARCELONA,MADRID,5/20/2019 7:25,5/20/2019 10:01,AVE,107.7,Turista,Flexible
5/9/2019 7:48,MADRID,SEVILLA,7/3/2019 18:00,7/3/2019 20:32,AVE,60.3,Turista,Promo
5/3/2019 7:43,MADRID,SEVILLA,5/24/2019 7:00,5/24/2019 9:32,AVE,60.3,Turista,Promo
4/30/2019 15:01,MADRID,VALENCIA,5/30/2019 16:45,5/30/2019 18:50,ALVIA,46.15,Preferente,Promo
4/13/2019 20:02,MADRID,BARCELONA,4/25/2019 19:00,4/25/2019 21:30,AVE,68.65,Turista,Promo
4/14/2019 5:34,MADRID,BARCELONA,5/29/2019 8:00,5/29/2019 10:30,AVE,100.4,Turista,Promo
5/6/2019 9:16,BARCELONA,MADRID,6/2/2019 14:00,6/2/2019 17:10,AVE,127.05,Preferente,Promo
4/24/2019 10:41,MADRID,VALENCIA,5/16/2019 18:40,5/16/2019 20:20,AVE,57.75,Turista,Promo
4/20/2019 12:44,BARCELONA,MADRID,5/11/2019 12:50,5/11/2019 15:45,AVE-TGV,75.4,Turista,Promo
4/15/2019 17:17,MADRID,BARCELONA,5/14/2019 20:00,5/14/2019 22:30,AVE,88.95,Turista,Promo
4/15/2019 21:05,BARCELONA,MADRID,4/28/2019 12:50,4/28/2019 15:45,AVE-TGV,90.5,Turista Plus,Promo
4/16/2019 13:43,MADRID,VALENCIA,5/12/2019 6:20,5/12/2019 12:55,REGIONAL,28.35,Turista,Adulto ida
4/16/2019 12:38,PONFERRADA,MADRID,5/12/2019 13:44,5/12/2019 19:21,LD,,Turista con enlace,Flexible
4/17/2019 5:12,BARCELONA,MADRID,4/22/2019 15:00,4/22/2019 17:45,AVE,129.3,Turista Plus,Flexible
4/18/2019 17:15,BARCELONA,MADRID,5/9/2019 17:00,5/9/2019 19:45,AVE,66.75,Turista,Promo
4/28/2019 5:17,BARCELONA,MADRID,5/10/2019 6:25,5/10/2019 8:55,AVE,88.95,Turista,Promo
4/16/2019 16:18,BARCELONA,MADRID,5/18/2019 9:00,5/18/2019 11:45,AVE,85.1,Turista,Promo
4/26/2019 3:40,MADRID,VALENCIA,5/1/2019 6:20,5/1/2019 12:55,REGIONAL,28.35,Turista,Adulto ida
4/21/2019 20:31,MADRID,PONFERRADA,5/17/2019 22:14,5/18/2019 4:31,TRENHOTEL,45.8,Turista,Flexible
4/12/2019 2:17,MADRID,BARCELONA,5/30/2019 15:30,5/30/2019 18:40,AVE,85.1,Turista,Promo
4/22/2019 19:20,SEVILLA,MADRID,5/7/2019 10:45,5/7/2019 13:17,AVE,76.3,Turista,Flexible
5/4/2019 5:10,BARCELONA,MADRID,5/21/2019 8:00,5/21/2019 11:10,AVE,85.1,Turista,Promo
5/9/2019 17:18,VALENCIA,MADRID,5/13/2019 8:40,5/13/2019 10:20,AVE,57.75,Turista,Promo
4/20/2019 11:25,VALENCIA,MADRID,5/10/2019 6:38,5/10/2019 14:20,REGIONAL,28.35,Turista,Adulto ida
4/23/2019 5:13,MADRID,BARCELONA,4/26/2019 15:00,4/26/2019 17:30,AVE,152.5,Turista Plus,Flexible
4/13/2019 1:16,MADRID,SEVILLA,5/25/2019 18:00,5/25/2019 20:32,AVE,,Preferente,Promo
4/26/2019 13:05,MADRID,SEVILLA,5/8/2019 9:00,5/8/2019 11:38,AVE,76.3,Turista,Flexible
5/9/2019 3:25,SEVILLA,MADRID,6/28/2019 15:45,6/28/2019 18:15,AVE,76.3,Turista,Flexible
4/25/2019 21:43,MADRID,BARCELONA,4/28/2019 17:10,4/28/2019 22:37,AVE-LD,,Turista,Flexible
4/18/2019 18:28,SEVILLA,MADRID,5/13/2019 16:15,5/13/2019 18:54,AVE,53.4,Turista,Promo
4/15/2019 14:22,MADRID,SEVILLA,5/9/2019 17:00,5/9/2019 19:38,AVE,76.3,Turista,Flexible
5/9/2019 7:16,MADRID,SEVILLA,5/29/2019 14:00,5/29/2019 16:32,AVE,60.3,Turista,Promo
4/15/2019 3:09,MADRID,PONFERRADA,5/14/2019 12:20,5/14/2019 18:52,LD-MD,34.35,Turista con enlace,Promo +
4/28/2019 5:42,MADRID,PONFERRADA,5/24/2019 17:30,5/24/2019 21:33,ALVIA,55.8,Turista,Flexible
5/3/2019 23:20,VALENCIA,MADRID,6/1/2019 12:40,6/1/2019 14:20,AVE,45.3,Turista,Promo
5/8/2019 15:13,MADRID,BARCELONA,7/5/2019 14:00,7/5/2019 16:30,AVE,100.4,Turista,Promo
4/22/2019 22:29,MADRID,VALENCIA,4/29/2019 8:40,4/29/2019 10:33,AVE,45.3,Turista,Promo
5/9/2019 19:00,MADRID,SEVILLA,5/17/2019 9:45,5/17/2019 12:27,INTERCITY,62.2,Turista,Flexible
4/23/2019 12:08,MADRID,BARCELONA,6/2/2019 9:30,6/2/2019 12:34,AVE,85.1,Turista,Promo
4/20/2019 18:07,VALENCIA,MADRID,4/24/2019 9:40,4/24/2019 11:20,AVE,66.55,Preferente,Promo
4/24/2019 8:15,VALENCIA,MADRID,5/30/2019 9:50,5/30/2019 17:28,REGIONAL,28.35,Turista,Adulto ida
4/14/2019 7:09,SEVILLA,MADRID,5/13/2019 15:45,5/13/2019 18:15,AVE,59.1,Preferente,Promo
4/17/2019 0:15,SEVILLA,MADRID,5/23/2019 18:45,5/23/2019 21:17,AVE,69.4,Preferente,Promo
4/20/2019 7:46,MADRID,BARCELONA,5/13/2019 7:30,5/13/2019 10:40,AVE,85.1,Turista,Promo
4/30/2019 9:03,BARCELONA,MADRID,5/24/2019 8:00,5/24/2019 11:10,AVE,85.1,Turista,Promo
4/21/2019 23:23,SEVILLA,MADRID,5/31/2019 16:45,5/31/2019 19:17,AVE,53.4,Turista,Promo
4/21/2019 2:31,MADRID,BARCELONA,6/1/2019 9:30,6/1/2019 12:34,AVE,75.4,Turista,Promo
4/16/2019 10:20,MADRID,VALENCIA,5/7/2019 15:30,5/7/2019 22:31,AVE-MD,71,Turista con enlace,Flexible
4/19/2019 21:23,SEVILLA,MADRID,5/28/2019 7:40,5/28/2019 10:05,AVE,60.3,Turista,Promo
5/6/2019 1:41,MADRID,VALENCIA,5/24/2019 9:10,5/24/2019 10:58,AVE,45.3,Turista,Promo
5/5/2019 17:46,BARCELONA,MADRID,5/14/2019 12:50,5/14/2019 15:45,AVE-TGV,102.15,Turista Plus,Promo
4/19/2019 13:14,BARCELONA,MADRID,5/18/2019 16:00,5/18/2019 19:10,AVE,75.4,Turista,Promo
4/18/2019 4:09,MADRID,VALENCIA,4/29/2019 14:10,4/29/2019 16:03,AVE,57.75,Turista,Promo
4/22/2019 5:29,MADRID,VALENCIA,5/17/2019 12:21,5/17/2019 19:04,REGIONAL,28.35,Turista,Adulto ida
4/21/2019 17:41,MADRID,SEVILLA,6/2/2019 13:00,6/2/2019 15:40,AVE,69.4,Preferente,Promo
4/24/2019 21:11,BARCELONA,MADRID,5/12/2019 19:25,5/12/2019 21:55,AVE,88.95,Turista,Promo
5/4/2019 9:40,MADRID,PONFERRADA,5/28/2019 14:40,5/28/2019 18:52,AVE-LD,37.45,Turista con enlace,Promo
5/9/2019 1:33,VALENCIA,MADRID,5/16/2019 7:10,5/16/2019 8:51,AVE,73.1,Turista,Flexible
4/17/2019 12:19,VALENCIA,MADRID,4/30/2019 21:05,4/30/2019 23:32,INTERCITY,29.9,Turista,Promo
4/21/2019 3:10,BARCELONA,MADRID,5/28/2019 7:40,5/28/2019 10:10,AVE,100.4,Turista,Promo
4/24/2019 9:32,VALENCIA,MADRID,5/26/2019 21:05,5/26/2019 23:32,INTERCITY,34.35,Turista,Promo
5/4/2019 9:17,VALENCIA,MADRID,5/5/2019 12:40,5/5/2019 14:20,AVE,,Turista,Flexible
4/19/2019 6:06,MADRID,BARCELONA,5/2/2019 20:30,5/2/2019 23:40,AVE,49.55,Turista,Promo
4/17/2019 2:11,MADRID,VALENCIA,4/25/2019 20:40,4/25/2019 22:24,AVE,66.55,Preferente,Promo
4/23/2019 15:26,MADRID,SEVILLA,5/18/2019 8:30,5/18/2019 11:14,ALVIA,,Turista,Flexible
4/30/2019 7:06,MADRID,BARCELONA,5/13/2019 15:00,5/13/2019 17:30,AVE,78.8,Turista,Promo
4/19/2019 8:17,BARCELONA,MADRID,5/26/2019 12:00,5/26/2019 15:10,AVE,98,Preferente,Promo
5/5/2019 7:19,BARCELONA,MADRID,5/21/2019 6:05,5/21/2019 9:15,AVE,107.7,Turista,Flexible
4/13/2019 1:07,MADRID,SEVILLA,4/16/2019 8:00,4/16/2019 10:32,AVE,,Preferente,Promo
4/19/2019 5:41,MADRID,VALENCIA,4/25/2019 7:40,4/25/2019 9:20,AVE,73.1,Turista,Flexible
4/15/2019 6:05,VALENCIA,MADRID,5/12/2019 18:10,5/12/2019 19:57,AVE,66.55,Preferente,Promo
5/9/2019 19:26,PONFERRADA,MADRID,5/31/2019 2:36,5/31/2019 9:31,TRENHOTEL,45.8,Turista,Flexible
4/25/2019 13:14,MADRID,VALENCIA,6/23/2019 6:20,6/23/2019 12:55,REGIONAL,28.35,Turista,Adulto ida
4/15/2019 12:31,VALENCIA,MADRID,5/27/2019 7:10,5/27/2019 8:51,AVE,57.75,Turista,Promo
4/21/2019 2:31,MADRID,BARCELONA,5/23/2019 5:50,5/23/2019 8:55,AVE,40.95,Turista,Promo
5/8/2019 5:41,VALENCIA,MADRID,5/20/2019 9:50,5/20/2019 17:28,REGIONAL,28.35,Turista,Adulto ida
4/12/2019 1:10,MADRID,SEVILLA,4/25/2019 7:30,4/25/2019 9:51,AVE,47.3,Turista,Promo
4/23/2019 7:46,BARCELONA,MADRID,4/30/2019 7:00,4/30/2019 9:30,AVE,68.65,Turista,Promo
4/18/2019 1:38,MADRID,VALENCIA,5/12/2019 15:40,5/12/2019 17:22,AVE,51.15,Turista,Promo
4/20/2019 5:31,MADRID,VALENCIA,5/22/2019 19:40,5/22/2019 21:29,AVE,39.45,Turista,Promo
4/17/2019 19:44,MADRID,BARCELONA,5/8/2019 8:00,5/8/2019 10:30,AVE,100.4,Turista,Promo
4/23/2019 22:11,MADRID,BARCELONA,4/26/2019 17:00,4/26/2019 19:30,AVE,127.1,Turista,Flexible
5/9/2019 1:00,MADRID,SEVILLA,5/14/2019 19:00,5/14/2019 21:38,AVE,,Turista Plus,Promo
5/8/2019 7:43,MADRID,BARCELONA,6/19/2019 7:15,6/19/2019 16:37,R. EXPRES,43.25,Turista,Adulto ida
5/7/2019 7:04,MADRID,BARCELONA,5/26/2019 10:40,5/26/2019 17:40,AVE-LD,,Turista,Flexible
4/28/2019 5:05,MADRID,BARCELONA,5/16/2019 5:50,5/16/2019 8:55,AVE,54.45,Preferente,Promo
5/4/2019 21:25,VALENCIA,MADRID,5/24/2019 8:00,5/24/2019 9:47,AVE,39.45,Turista,Promo
4/24/2019 5:05,MADRID,SEVILLA,5/8/2019 10:00,5/8/2019 12:32,AVE,76.3,Turista,Flexible
4/15/2019 14:34,VALENCIA,MADRID,5/15/2019 6:38,5/15/2019 14:20,REGIONAL,28.35,Turista,Adulto ida
5/8/2019 15:48,BARCELONA,MADRID,7/5/2019 12:00,7/5/2019 15:10,AVE,85.1,Turista,Promo
5/5/2019 11:32,MADRID,VALENCIA,5/20/2019 12:40,5/20/2019 14:20,AVE,27.8,Turista,Promo
4/15/2019 21:28,SEVILLA,MADRID,5/25/2019 7:00,5/25/2019 10:02,AV City,49.15,Turista,Promo
4/26/2019 7:00,MADRID,SEVILLA,5/5/2019 13:30,5/5/2019 16:05,ALVIA,,Preferente,Promo
4/17/2019 9:26,VALENCIA,MADRID,5/5/2019 9:50,5/5/2019 16:58,REGIONAL,28.35,Turista,Adulto ida
4/18/2019 0:45,SEVILLA,MADRID,5/20/2019 12:18,5/20/2019 14:56,ALVIA,,Turista,Promo
4/12/2019 9:00,MADRID,SEVILLA,5/31/2019 19:00,5/31/2019 21:38,AVE,69.4,Preferente,Promo
4/15/2019 4:34,MADRID,BARCELONA,4/24/2019 15:00,4/24/2019 17:30,AVE,78.8,Turista,Promo
4/15/2019 5:26,MADRID,SEVILLA,4/21/2019 18:00,4/21/2019 20:32,AVE,89.95,Preferente,Promo
5/8/2019 9:09,BARCELONA,MADRID,5/16/2019 10:00,5/16/2019 13:10,AVE,85.1,Turista,Promo
4/16/2019 15:45,MADRID,SEVILLA,4/17/2019 7:00,4/17/2019 9:32,AVE,,Turista,Flexible
4/16/2019 22:24,VALENCIA,MADRID,5/27/2019 21:05,5/27/2019 23:32,INTERCITY,29.9,Turista,Promo
4/29/2019 9:12,SEVILLA,MADRID,5/5/2019 15:45,5/5/2019 18:15,AVE,76.3,Turista,Flexible
5/1/2019 7:00,MADRID,SEVILLA,5/8/2019 9:45,5/8/2019 12:27,INTERCITY,,Turista,Promo
4/14/2019 22:14,MADRID,SEVILLA,4/16/2019 10:00,4/16/2019 12:32,AVE,76.3,Turista,Flexible
4/15/2019 13:34,BARCELONA,MADRID,5/20/2019 19:00,5/20/2019 22:00,AVE,49.55,Turista,Promo
5/1/2019 11:28,SEVILLA,MADRID,5/6/2019 20:36,5/6/2019 23:14,ALVIA,87.4,Preferente,Flexible
4/17/2019 17:45,MADRID,VALENCIA,4/28/2019 14:10,4/28/2019 16:03,AVE,51.15,Turista,Promo
4/16/2019 9:26,BARCELONA,MADRID,4/30/2019 19:25,4/30/2019 21:55,AVE,58.45,Turista,Promo
4/23/2019 22:07,MADRID,SEVILLA,4/29/2019 12:00,4/29/2019 14:32,AVE,60.3,Turista,Promo
5/1/2019 9:01,MADRID,SEVILLA,5/23/2019 9:45,5/23/2019 12:27,INTERCITY,62.2,Turista,Flexible
4/19/2019 20:14,VALENCIA,MADRID,5/1/2019 14:10,5/1/2019 15:48,AVE,27.8,Turista,Promo
5/7/2019 11:18,BARCELONA,MADRID,6/11/2019 7:25,6/11/2019 10:01,AVE,58.15,Turista,Promo
4/15/2019 2:29,BARCELONA,MADRID,5/11/2019 21:15,5/12/2019 0:02,AVE,49.55,Turista,Promo
4/19/2019 2:30,MADRID,BARCELONA,5/27/2019 8:20,5/27/2019 11:05,AVE,85.1,Turista,Promo
4/17/2019 0:29,MADRID,SEVILLA,4/16/2019 19:00,4/16/2019 21:38,AVE,76.3,Turista,Flexible
4/30/2019 1:44,MADRID,VALENCIA,5/25/2019 17:40,5/25/2019 19:20,AVE,33.65,Turista,Promo
5/4/2019 17:05,MADRID,VALENCIA,5/9/2019 17:48,5/9/2019 21:58,INTERCITY,30.05,Turista,Promo
4/17/2019 22:47,MADRID,BARCELONA,4/25/2019 14:30,4/25/2019 17:21,AVE,107.7,Turista,Flexible
4/24/2019 12:30,BARCELONA,MADRID,5/8/2019 10:00,5/8/2019 13:10,AVE,59.5,Turista Plus,Promo
4/14/2019 7:12,SEVILLA,MADRID,5/25/2019 13:40,5/25/2019 16:10,AVE,60.3,Turista,Promo
4/27/2019 15:19,VALENCIA,MADRID,5/7/2019 8:00,5/7/2019 9:47,AVE,39.45,Turista,Promo
5/3/2019 17:06,MADRID,VALENCIA,5/25/2019 15:40,5/25/2019 17:22,AVE,39.45,Turista,Promo
4/17/2019 2:19,MADRID,SEVILLA,5/31/2019 13:30,5/31/2019 16:05,ALVIA,,Turista,Promo
5/7/2019 19:34,SEVILLA,MADRID,5/22/2019 10:45,5/22/2019 13:17,AVE,47.3,Turista,Promo
4/15/2019 14:05,SEVILLA,MADRID,5/26/2019 21:00,5/26/2019 23:52,AV City,74.6,Turista Plus,Flexible
5/4/2019 21:24,VALENCIA,MADRID,6/2/2019 18:35,6/2/2019 20:21,AVE,66.55,Preferente,Promo
4/28/2019 3:43,PONFERRADA,MADRID,5/19/2019 17:15,5/19/2019 23:03,MD-AVE,39.95,Turista con enlace,Promo +
4/18/2019 17:15,BARCELONA,MADRID,5/7/2019 18:25,5/7/2019 20:55,AVE,106.75,Turista Plus,Promo
5/2/2019 19:18,MADRID,SEVILLA,5/5/2019 8:30,5/5/2019 11:14,ALVIA,67.2,Turista,Flexible
4/21/2019 2:53,MADRID,BARCELONA,4/25/2019 16:30,4/25/2019 19:15,AVE,107.7,Turista,Flexible
4/20/2019 4:14,MADRID,VALENCIA,6/2/2019 15:30,6/2/2019 22:31,AVE-MD,71,Turista con enlace,Flexible
4/29/2019 13:40,MADRID,BARCELONA,5/6/2019 17:00,5/6/2019 19:30,AVE,88.95,Turista,Promo
4/28/2019 3:11,BARCELONA,MADRID,4/28/2019 21:25,4/28/2019 23:55,AVE,102.15,Turista Plus,Promo
5/8/2019 19:12,MADRID,BARCELONA,6/24/2019 19:00,6/24/2019 21:30,AVE,81.4,Preferente,Promo
5/5/2019 11:46,MADRID,BARCELONA,5/6/2019 8:30,5/6/2019 11:15,AVE,102.15,Turista Plus,Promo
4/21/2019 10:18,BARCELONA,MADRID,5/13/2019 7:05,5/13/2019 9:50,AVE,75.4,Turista,Promo
4/15/2019 22:21,MADRID,VALENCIA,5/27/2019 15:10,5/27/2019 16:52,AVE,21.95,Turista,Promo
4/15/2019 8:30,PONFERRADA,MADRID,5/28/2019 6:11,5/28/2019 10:15,ALVIA,27.9,Turista,Promo
4/26/2019 19:45,PONFERRADA,MADRID,5/21/2019 2:36,5/21/2019 9:31,TRENHOTEL,45.8,Turista,Flexible
4/15/2019 1:09,VALENCIA,MADRID,5/2/2019 9:50,5/2/2019 17:28,REGIONAL,28.35,Turista,Adulto ida
4/17/2019 2:09,VALENCIA,MADRID,5/15/2019 17:30,5/15/2019 23:58,MD-LD,32.4,Turista con enlace,Promo +
4/15/2019 17:03,MADRID,VALENCIA,4/23/2019 16:45,4/23/2019 18:50,ALVIA,35.5,Turista,Promo
4/16/2019 10:44,MADRID,SEVILLA,5/6/2019 16:00,5/6/2019 18:30,AVE,48.85,Preferente,Promo
5/3/2019 7:31,SEVILLA,MADRID,5/28/2019 19:45,5/28/2019 22:17,AVE,47.3,Turista,Promo
4/23/2019 10:43,MADRID,BARCELONA,5/17/2019 15:30,5/17/2019 18:40,AVE,107.7,Turista,Flexible
4/14/2019 7:02,MADRID,VALENCIA,5/14/2019 18:40,5/14/2019 20:20,AVE,57.75,Turista,Promo
4/17/2019 0:47,MADRID,BARCELONA,5/3/2019 21:25,5/3/2019 23:55,AVE,66.75,Turista,Promo
4/16/2019 8:11,VALENCIA,MADRID,5/10/2019 18:10,5/10/2019 19:57,AVE,56.65,Preferente,Promo
4/16/2019 14:17,BARCELONA,MADRID,5/30/2019 19:00,5/30/2019 22:00,AVE,90.5,Turista Plus,Promo
4/23/2019 7:42,MADRID,PONFERRADA,6/1/2019 14:40,6/1/2019 18:33,LD-MD,54.1,Turista con enlace,Flexible
5/2/2019 17:16,BARCELONA,MADRID,5/26/2019 7:05,5/26/2019 9:50,AVE,66.75,Turista,Promo
4/12/2019 7:13,MADRID,SEVILLA,5/6/2019 14:00,5/6/2019 16:32,AVE,47.3,Turista,Promo
4/17/2019 21:11,VALENCIA,MADRID,4/27/2019 14:50,4/27/2019 22:17,REGIONAL,28.35,Turista,Adulto ida
4/13/2019 6:29,MADRID,VALENCIA,5/20/2019 9:40,5/20/2019 11:24,AVE,,Turista,Promo
4/24/2019 3:26,VALENCIA,MADRID,5/28/2019 6:20,5/28/2019 10:36,INTERCITY,17.15,Turista,Promo
4/28/2019 5:03,MADRID,BARCELONA,5/4/2019 12:30,5/4/2019 15:30,AVE,107.7,Turista,Flexible
4/16/2019 20:32,MADRID,SEVILLA,5/19/2019 18:00,5/19/2019 20:32,AVE,76.3,Turista,Flexible
4/23/2019 23:04,MADRID,BARCELONA,5/21/2019 7:20,5/21/2019 9:50,AVE,100.4,Turista,Promo
4/28/2019 21:44,MADRID,BARCELONA,5/23/2019 20:30,5/23/2019 23:40,AVE,66.75,Turista,Promo
4/18/2019 13:44,MADRID,VALENCIA,5/1/2019 8:40,5/1/2019 10:33,AVE,66.55,Preferente,Promo
4/16/2019 5:00,MADRID,VALENCIA,4/25/2019 18:40,4/25/2019 20:20,AVE,73.1,Turista,Flexible
4/17/2019 1:32,MADRID,SEVILLA,6/2/2019 12:00,6/2/2019 14:32,AVE,69.4,Preferente,Promo
4/17/2019 22:11,SEVILLA,MADRID,5/29/2019 12:18,5/29/2019 14:56,ALVIA,,Turista,Promo
4/13/2019 7:01,MADRID,BARCELONA,5/14/2019 19:00,5/14/2019 21:30,AVE,,Turista,Promo
4/22/2019 5:31,MADRID,VALENCIA,5/5/2019 8:40,5/5/2019 10:33,AVE,27.8,Turista,Promo
5/8/2019 4:47,MADRID,SEVILLA,6/1/2019 8:30,6/1/2019 11:14,ALVIA,,Turista,Promo
4/16/2019 23:13,MADRID,VALENCIA,5/9/2019 18:40,5/9/2019 20:20,AVE,66.55,Preferente,Promo
4/17/2019 20:29,SEVILLA,MADRID,4/26/2019 16:45,4/26/2019 19:17,AVE,76.3,Turista,Flexible
4/13/2019 0:25,MADRID,BARCELONA,5/6/2019 18:00,5/6/2019 20:30,AVE,,Turista,Promo
4/22/2019 2:28,MADRID,SEVILLA,5/30/2019 20:00,5/30/2019 22:21,AVE,72.3,Turista Plus,Promo
4/20/2019 20:26,SEVILLA,MADRID,5/17/2019 19:45,5/17/2019 22:17,AVE,53.4,Turista,Promo
4/18/2019 13:27,SEVILLA,MADRID,4/24/2019 14:58,4/24/2019 17:50,ALVIA,,Preferente,Promo
5/1/2019 21:23,BARCELONA,MADRID,5/10/2019 6:25,5/10/2019 8:55,AVE,88.95,Turista,Promo
4/12/2019 12:06,MADRID,BARCELONA,6/4/2019 7:15,6/4/2019 16:37,R. EXPRES,,Turista,Adulto ida
4/20/2019 4:40,MADRID,PONFERRADA,5/11/2019 12:20,5/11/2019 18:52,LD-MD,34.35,Turista con enlace,Promo +
4/23/2019 16:34,MADRID,VALENCIA,5/16/2019 20:40,5/16/2019 22:24,AVE,57.75,Turista,Promo
4/30/2019 19:17,MADRID,VALENCIA,6/6/2019 6:08,6/6/2019 12:55,REGIONAL,28.35,Turista,Adulto ida
4/13/2019 1:31,MADRID,VALENCIA,4/29/2019 6:08,4/29/2019 12:55,REGIONAL,,Turista,Adulto ida
4/21/2019 8:50,MADRID,BARCELONA,4/25/2019 6:10,4/25/2019 8:40,AVE,69.8,Turista Plus,Promo
4/19/2019 9:11,VALENCIA,MADRID,5/6/2019 8:00,5/6/2019 9:47,AVE,39.45,Turista,Promo
4/19/2019 23:37,BARCELONA,MADRID,4/25/2019 15:00,4/25/2019 17:45,AVE,102.15,Turista Plus,Promo
4/13/2019 11:10,SEVILLA,MADRID,5/23/2019 11:45,5/23/2019 14:17,AVE,,Turista,Promo
5/9/2019 9:01,MADRID,SEVILLA,7/7/2019 15:00,7/7/2019 17:21,AVE,41.2,Turista,Promo
4/30/2019 11:26,MADRID,VALENCIA,5/8/2019 9:40,5/8/2019 11:24,AVE,45.3,Turista,Promo
5/8/2019 17:12,MADRID,BARCELONA,6/17/2019 8:30,6/17/2019 11:20,AVE,85.1,Turista,Promo
4/17/2019 18:05,BARCELONA,MADRID,5/4/2019 15:00,5/4/2019 17:45,AVE,98,Preferente,Promo
4/18/2019 17:25,MADRID,VALENCIA,5/20/2019 6:08,5/20/2019 12:55,REGIONAL,28.35,Turista,Adulto ida
4/14/2019 19:04,BARCELONA,MADRID,5/1/2019 16:25,5/1/2019 18:55,AVE,58.45,Turista,Promo
5/8/2019 13:20,BARCELONA,MADRID,5/28/2019 6:05,5/28/2019 9:15,AVE,107.7,Turista,Flexible
4/15/2019 19:13,MADRID,PONFERRADA,5/25/2019 14:40,5/25/2019 18:33,LD-MD,54.1,Turista con enlace,Flexible
5/8/2019 15:29,SEVILLA,MADRID,6/7/2019 13:40,6/7/2019 16:10,AVE,69.4,Preferente,Promo
4/21/2019 8:17,MADRID,PONFERRADA,5/20/2019 14:40,5/20/2019 18:52,AVE-LD,37.45,Turista con enlace,Promo
4/12/2019 15:14,MADRID,SEVILLA,4/26/2019 20:35,4/26/2019 23:15,AVE,,Turista Plus,Promo
5/9/2019 15:21,MADRID,SEVILLA,7/7/2019 16:30,7/7/2019 18:51,AVE,41.2,Turista,Promo
4/13/2019 17:25,MADRID,VALENCIA,5/3/2019 20:40,5/3/2019 22:24,AVE,45.3,Turista,Promo
4/23/2019 23:35,VALENCIA,MADRID,5/9/2019 19:10,5/9/2019 20:50,AVE,39.45,Turista,Promo
4/16/2019 15:20,MADRID,PONFERRADA,4/27/2019 12:20,4/27/2019 18:52,LD-MD,34.35,Turista con enlace,Promo +
5/1/2019 19:12,SEVILLA,MADRID,5/10/2019 15:45,5/10/2019 18:15,AVE,76.3,Turista,Flexible
4/16/2019 5:27,MADRID,SEVILLA,4/24/2019 16:00,4/24/2019 18:30,AVE,60.3,Turista,Promo
4/26/2019 19:00,MADRID,SEVILLA,5/28/2019 18:35,5/28/2019 21:08,ALVIA,67.2,Turista,Flexible
4/23/2019 18:43,PONFERRADA,MADRID,5/23/2019 6:11,5/23/2019 10:15,ALVIA,33.5,Turista,Promo
4/15/2019 2:24,PONFERRADA,MADRID,4/28/2019 17:15,4/28/2019 23:03,MD-AVE,39.95,Turista con enlace,Promo +
4/29/2019 3:44,MADRID,BARCELONA,5/27/2019 7:15,5/27/2019 16:37,R. EXPRES,43.25,Turista,Adulto ida
4/20/2019 9:30,VALENCIA,MADRID,6/8/2019 14:50,6/8/2019 22:17,REGIONAL,28.35,Turista,Adulto ida
4/25/2019 3:08,VALENCIA,MADRID,5/28/2019 15:10,5/28/2019 17:03,AVE,39.45,Turista,Promo
4/21/2019 12:11,BARCELONA,MADRID,5/5/2019 18:00,5/5/2019 21:10,AVE,181.5,Preferente,Flexible
4/18/2019 2:10,BARCELONA,MADRID,5/14/2019 12:50,5/14/2019 15:45,AVE-TGV,85.1,Turista,Promo
4/15/2019 14:13,MADRID,BARCELONA,4/30/2019 14:00,4/30/2019 16:30,AVE,88.95,Turista,Promo
4/20/2019 4:39,MADRID,PONFERRADA,5/23/2019 14:40,5/23/2019 18:33,AVE-MD,44.7,Turista con enlace,Promo +
4/23/2019 4:39,MADRID,VALENCIA,4/25/2019 20:40,4/25/2019 22:24,AVE,73.1,Turista,Flexible
4/14/2019 7:22,MADRID,SEVILLA,5/28/2019 13:00,5/28/2019 15:40,AVE,47.3,Turista,Promo
4/19/2019 2:02,BARCELONA,MADRID,5/13/2019 7:25,5/13/2019 10:01,AVE,107.7,Turista,Flexible
4/24/2019 4:02,MADRID,SEVILLA,6/1/2019 11:05,6/1/2019 13:41,ALVIA,,Turista,Flexible
5/2/2019 7:07,MADRID,VALENCIA,5/7/2019 17:48,5/7/2019 21:58,INTERCITY,30.05,Turista,Promo
4/16/2019 1:20,BARCELONA,MADRID,5/7/2019 18:25,5/7/2019 20:55,AVE,106.75,Turista Plus,Promo
4/20/2019 17:38,VALENCIA,MADRID,5/2/2019 14:50,5/2/2019 22:30,REGIONAL,28.35,Turista,Adulto ida
4/12/2019 17:02,SEVILLA,MADRID,5/2/2019 19:45,5/2/2019 22:17,AVE,,Turista Plus,Promo
4/27/2019 23:27,MADRID,SEVILLA,5/7/2019 9:00,5/7/2019 11:38,AVE,76.3,Turista,Flexible
